
AUTIGNY LE GRAND;82;0
ILE TUDY;82;18
DEHERIES;82;1
RIEUCROS;82;1
URCEREY;82;1
LEMENIL MITRY;82;2
LEVERNOIS;82;1
STE SAVINE;81;4
GARGENVILLE;81;1
BOIS STE MARIE;81;1
GEZ EZ ANGLES;81;0
DORANS;81;0
LE CATEAU CAMBRESIS;81;2
VELORCEY;81;1
MONDICOURT;81;0
BONNEIL;81;1
NEUFMOULINS;81;3
CHAMP SUR BARSE;81;2
AGNY;81;4
WOIREL;81;3
TREUX;81;2
CARBUCCIA;81;17
ST ULRICH;81;1
GRAINCOURT LES HAVRINCOURT;81;0
BRUILLE LEZ MARCHIENNES;81;2
PARIS L HOPITAL;81;0
EAUCOURT SUR SOMME;81;0
EBATY;81;1
HEILLY;81;3
PROUVILLE;81;1
ESCLAGNE;81;1
LECEY;81;0
ARCIZAC EZ ANGLES;81;0
NOTHALTEN;81;1
BERCHE;81;0
SOINDRES;81;1
LEGNY;81;0
LE MESNIL JOURDAIN;81;4
LUPSTEIN;81;0
FONTAINE SOUS JOUY;81;2
CAMALES;81;0
HIERGES;81;15
CUMONT;81;3
FRECHENCOURT;81;1
VILLERS BRETONNEUX;81;2
VITTONVILLE;81;0
FRANCARVILLE;81;3
MALLEVILLE SUR LE BEC;81;1
LOURES BAROUSSE;81;1
ECUEIL;81;3
VILLE DEVANT BELRAIN;81;4
SOMAIN;81;1
NOTRE DAME D EPINE;81;0
OBERHOFFEN SUR MODER;81;5
AILLY SUR NOYE;81;3
QUAROUBLE;81;16
FRESNES SUR ESCAUT;81;20
MATIGNY;81;0
HOLACOURT;81;0
FAVREUIL;81;1
NEUVILLE EN AVESNOIS;81;3
BROZE;81;1
PROMPSAT;81;1
JEVONCOURT;81;0
AVENTIGNAN;81;2
COCLOIS;81;4
BECORDEL BECOURT;81;1
BRIASTRE;81;3
MESNIL EN ARROUAISE;81;5
CROISY SUR ANDELLE;81;0
LE TITRE;81;7
MEUILLEY;81;1
BETIGNICOURT;81;2
LE PLESSIER SUR BULLES;81;0
ST THEGONNEC LOC EGUINER;81;6
DOUARNENEZ;81;23
ESTOURMEL;81;1
SAILLY LAURETTE;81;2
HELLERING LES FENETRANGE;81;2
AUMEVILLE LESTRE;81;10
ST BAUSSANT;81;2
CHAMPDEUIL;80;4
PECHABOU;80;1
PONTOY;80;0
ALTENACH;80;0
ORGAN;80;1
RIBEMONT SUR ANCRE;80;2
VAULX VRAUCOURT;80;3
PETITMAGNY;80;2
NEUVE EGLISE;80;1
CUBRIAL;80;1
BIARS SUR CERE;80;1
GIRONVILLE SUR ESSONNE;80;7
OSMETS;80;0
LIERAMONT;80;2
SECENANS;80;0
ARNANCOURT;80;0
MONTREUX JEUNE;80;1
COLOMBOTTE;80;1
VAL DE MODER;80;1
FONTAINE SUR SOMME;80;1
LARAN;80;0
ST LUMIER LA POPULEUSE;80;2
SAILHAN;80;20
NAUVAY;80;0
MONGET;80;1
FOSSEMANANT;80;0
ALUZE;80;0
DALHAIN;80;0
HAULCHIN;80;0
BUEIL EN TOURAINE;80;2
LE MEILLARD;80;0
LOUPIA;80;0
LES DEUX FAYS;80;0
BUSSY LES DAOURS;80;1
FRANLEU;80;2
WOLFERSDORF;80;1
AUBERCHICOURT;80;5
SAUSSENS;80;0
ROUGERIES;80;1
LA SAUSSAYE;80;0
MARLY LE ROI;80;0
SALESCHES;80;4
MONTAY;80;0
RETHONVILLERS;80;0
GAPENNES;80;1
HORDAIN;80;3
NEUREY EN VAUX;80;0
VILLATE;80;1
CERISY;80;0
NANS;80;1
AWOINGT;80;1
GURAN;80;2
BARBAGGIO;80;13
DIMECHAUX;80;5
VALCABRERE;80;0
HENNECOURT;80;0
DIEFMATTEN;80;1
HITTE;80;0
CHAMPDOTRE;80;2
MENERVILLE;80;2
NIEDERROEDERN;80;0
ST LAGER;80;0
PUESSANS;80;0
SAMPOLO;80;19
MASSIEUX;80;0
TREVENANS;80;0
BAGIRY;80;1
MAATZ;80;2
BONBOILLON;80;3
THOURY FEROTTES;80;0
VAUCHELLES LES AUTHIE;79;2
VIGER;79;0
LIGNY EN CAMBRESIS;79;1
ST JEAN DE LOSNE;79;1
RUMAUCOURT;79;1
SAILLY LEZ CAMBRAI;79;1
VOUGEOT;79;0
POMMIER;79;0
VILLERS GUISLAIN;79;1
DREE;79;0
MORCHIES;79;2
AZOLETTE;79;2
BELVEZE DU RAZES;79;0
LA HEUNIERE;79;4
COULAINES;79;0
ORSCHWILLER;79;2
ARRAINCOURT;79;0
ECRIENNES;79;1
SATHONAY CAMP;79;0
VILLE SUR ANCRE;79;2
DENESTANVILLE;79;1
CALMOUTIER;79;1
HELESMES;79;8
OCCOCHES;79;1
SIVRY;79;3
LE BOUCHON SUR SAULX;79;0
NEUVILLE SUR ESCAUT;79;4
YVRENCH;79;2
CAZARILH;79;0
JURVIELLE;79;1
EGUILLY SOUS BOIS;79;1
LONGUEVAL;79;0
GORENFLOS;79;2
HERMIES;79;0
LOREY;79;3
LE FAOU;79;5
BOUVIGNIES;79;2
HAZEBROUCK;79;17
LONGUEVILLETTE;79;2
LE TRANSLOY;79;2
ST MAURICE LES COUCHES;79;0
PLOUGOURVEST;79;9
TAVERA;79;15
MONT LE VERNOIS;79;2
TREFLEZ;79;30
EPINEAU LES VOVES;79;0
STERNENBERG;79;0
VALLEROY AUX SAULES;79;2
DROIZY;79;3
WANCOURT;79;3
ST PIERRE LES ELBEUF;79;1
TOLLA;79;14
CORMAINVILLE;79;1
BARASTRE;79;2
PLOYART ET VAURSEINE;79;3
ROBIAC ROCHESSADOULE;79;0
HAGUENAU;79;3
HAM SUR MEUSE;79;17
VEYRIGNAC;79;2
DAMOUSIES;79;3
MEHARICOURT;79;3
VILLEVALLIER;79;1
GRICOURT;79;0
MUNDOLSHEIM;79;3
MONTASTRUC SAVES;79;0
NESTIER;79;0
NUNCQ HAUTECOTE;79;2
PAGNEY DERRIERE BARINE;79;3
CONTALMAISON;79;3
ARBOUANS;79;1
ARMEAU;79;2
MONCHECOURT;79;12
BERMERAIN;79;2
POURNOY LA GRASSE;79;1
GUEBERSCHWIHR;79;1
NOYELLES SUR ESCAUT;79;2
BLAIRVILLE;79;3
ACHEUX EN AMIENOIS;79;2
CAPPY;79;3
GUNGWILLER;79;1
LESTRE;79;8
ROMAGNY SOUS ROUGEMONT;79;2
LES RUES DES VIGNES;79;0
WARLENCOURT EAUCOURT;79;2
FAMARS;79;3
VIVARIO;79;11
HERVILLY;79;1
VECQUEVILLE;79;0
HEBUTERNE;79;2
LE RONSSOY;79;2
BOUCHAIN;79;1
BAIZIEUX;78;1
GOEULZIN;78;5
PONTRU;78;4
ALBIGNY SUR SAONE;78;1
AIZECOURT LE HAUT;78;1
FRECHENDETS;78;5
CANDAS;78;2
SOMMAING;78;4
SEPMERIES;78;1
RIBECOURT LA TOUR;78;1
VILLE LE MARCLET;78;3
BOISSEAU;78;1
FREDERIC FONTAINE;78;2
BOUVANCOURT;78;5
LONGAVESNES;78;0
MONTRECOURT;78;3
VAUX SUR BLAISE;78;3
TOUFFLERS;78;22
LACOLLONGE;78;0
FELON;78;0
ROMBIES ET MARCHIPONT;78;1
GUGNECOURT;78;1
CHATEL ST GERMAIN;78;0
DOMFAING;78;3
PLOUGAR;78;7
ST PIERRE DE SALERNE;78;0
DIEFFENBACH AU VAL;78;0
ANNEVILLE EN SAIRE;78;3
BELMONT D AZERGUES;78;0
MOURVILLES BASSES;78;2
LES NOES PRES TROYES;78;0
VERO;78;9
ECTOT LES BAONS;78;1
YMARE;78;1
AGENVILLERS;78;1
BRETTEVILLE ST LAURENT;78;1
PONT L ABBE;78;19
DAMMARTIN EN GOELE;78;0
LINTOT LES BOIS;78;1
LA VILLENEUVE EN CHEVRIE;78;1
ST JEAN DE VAUX;78;0
BAVANS;78;1
CERCIE;78;0
OTA;78;24
CREOT;78;3
JOCH;78;9
ISSANS;78;1
POTTE;78;0
CHENICOURT;78;1
HAUTMONT;78;2
FOUQUEVILLE;78;0
SAUDRUPT;78;3
COUSSAN;78;0
FAUCONCOURT;78;0
FLAGEY ECHEZEAUX;78;0
BONCOURT LE BOIS;78;0
CLOHARS FOUESNANT;78;9
BAPAUME;78;0
SOREL;78;2
DENEVRE;78;0
BUCEY LES TRAVES;78;2
VILLEPORCHER;78;0
CONTHIL;78;2
BUCQUOY;78;1
AILLY LE HAUT CLOCHER;78;7
ST MAURICE LES CHATEAUNEUF;78;1
GRIES;78;9
MONCHY AU BOIS;78;2
HEUZECOURT;78;2
GAUDIEMPRE;78;5
MARCQ EN OSTREVENT;78;1
PIETRICAGGIO;78;11
VELET;78;0
GOUDELANCOURT LES BERRIEUX;78;4
POIGNY;78;5
PROVILLE;78;1
GOUVERNES;78;1
LASSERRE DE PROUILLE;78;4
NEUVILLE BOSC;78;2
SANTA MARIA SICHE;78;19
MURZO;78;8
HABLAINVILLE;78;4
ST MICHEL D HALESCOURT;78;1
RAMILLIES;78;2
CASANOVA;78;7
BERNAVILLE;78;3
HAMEL;77;2
CROSVILLE SUR SCIE;77;0
PARS LES CHAVANGES;77;2
EVISA;77;15
GOVILLER;77;2
ST MARD LES ROUFFY;77;7
CUVILLERS;77;0
CAMBRAI;77;3
AUDELANGE;77;1
ST BONNET LES ALLIER;77;0
MAREUGHEOL;77;0
HERBEVILLER;77;1
GROSMAGNY;77;1
COULEVON;77;1
MAROILLES;77;1
LIGESCOURT;77;6
MONTAUBAN DE PICARDIE;77;0
POULLAN SUR MER;77;25
LESDAIN;77;0
ST VOUGAY;77;10
FOREST EN CAMBRESIS;77;1
ECHENOZ LA MELINE;77;2
SEVENANS;77;0
FIMENIL;77;2
VRELY;77;0
SEPT SORTS;77;5
FLIPOU;77;0
AVESNES LES AUBERT;77;2
VASCOEUIL;77;3
VENDEGIES SUR ECAILLON;77;4
PEYRAUBE;77;1
DENAIN;77;0
MORY;77;1
ETREVAL;77;1
MIRVAUX;77;4
ILHEU;77;1
VIELLE ADOUR;77;0
XARONVAL;77;0
VELU;77;0
VIRY CHATILLON;77;0
LAHOUSSOYE;77;0
LACHAPELLE SOUS ROUGEMONT;77;0
FRESNE LEGUILLON;77;5
SEGROIS;77;1
NEUVILLE SUR SAONE;77;0
LOUVIGNIES QUESNOY;77;3
FREAUVILLE;77;1
RUFFEY LES ECHIREY;77;1
DOMMARTIN LE FRANC;77;1
BETTENCOURT RIVIERE;77;3
WAILLY;77;1
CORRANO;77;15
ARGENTIERES;77;1
VILLE SUR RETOURNE;77;2
SAVOUGES;77;0
ABSCON;77;3
BUGNICOURT;77;1
SIGY;77;0
VOSNE ROMANEE;77;2
VILLEMUR;77;0
ARREUX;77;1
WINKEL;77;2
LA BASSEE;77;9
BOUXURULLES;77;2
POULDREUZIC;77;26
MORLANCOURT;77;4
BELLOY EN SANTERRE;77;0
GILLY LES CITEAUX;77;1
VERTAIN;77;3
WARVILLERS;77;1
CLAIREGOUTTE;77;2
CREVECOEUR SUR L ESCAUT;77;1
HAUCOURT EN CAMBRESIS;77;2
BEAUMETZ;77;3
TRELEVERN;77;26
STE LEOCADIE;76;3
PEYRUN;76;1
URCY;76;1
JACQUE;76;4
CORRE;76;3
HUANNE MONTMARTIN;76;2
CELLES LES CONDE;76;1
ESTENOS;76;1
PUISEUX PONTOISE;76;0
SERRA DI SCOPAMENE;76;18
MONTIGNY LES JONGLEURS;76;3
PLEUVEN;76;4
RAINANS;76;0
BERMONT;76;1
PONTHOILE;76;4
HERONCHELLES;76;2
ABLON SUR SEINE;76;0
CURGIES;76;1
REHERREY;76;3
SAUCHY LESTREE;76;0
ENTRE DEUX EAUX;76;3
CHICOURT;76;0
LA NEUVILLE AUX LARRIS;76;1
LESPOUEY;76;1
HARDENCOURT COCHEREL;76;0
DOUCHY LES MINES;76;4
LUDIES;76;0
WARGNIES;76;3
GUGNEY;76;1
DAMMARIE SUR SAULX;76;0
FRANS;76;0
VILLERS AU FLOS;76;0
LHOR;76;1
DAVENESCOURT;76;1
DOMPIERRE BECQUINCOURT;76;2
TOUTENS;76;0
CLERY SUR SOMME;76;2
VERGISSON;76;1
MAISON ROLAND;76;3
REMAISNIL;76;3
MILLENCOURT;76;4
AUTHEZAT;76;1
PERAY;76;0
BRULEY;76;2
BEAUMETZ LES CAMBRAI;76;2
DERNANCOURT;76;2
ROSSFELD;76;2
BREVANS;76;2
CONTAY;76;1
SOUFFLENHEIM;76;2
TROULEY LABARTHE;76;0
AGNEZ LES DUISANS;76;2
LISSY;76;1
PRONVILLE EN ARTOIS;76;2
LIGNY THILLOY;75;1
ANSTAING;75;16
POMMERA;75;4
BOURGUIGNON LES LA CHARITE;75;2
FONCHES FONCHETTE;75;1
BUXIERES LES CLEFMONT;75;2
BEAUMONT HAMEL;75;2
ST SOUPLET;75;1
ROUFFY;75;0
ESQUERCHIN;75;0
GREUVILLE;75;5
BEAURAINS;75;1
MARNES LA COQUETTE;75;2
FLINS SUR SEINE;75;2
PLOEMEUR;75;19
ST CYR EN ARTHIES;75;0
PLONEIS;75;8
HECQ;75;1
CHAMPEY SUR MOSELLE;75;1
HAPLINCOURT;75;5
MAILLY MAILLET;75;0
CHIDRAC;75;0
LANDUDEC;75;11
BRUAY SUR L ESCAUT;75;1
HUNDSBACH;75;3
AGENCOURT;75;0
DOMQUEUR;75;1
CRY;75;1
COURBEHAYE;75;0
ST DIDIER DES BOIS;75;0
RENAUCOURT;75;0
CHERENCE;75;3
GELLENONCOURT;75;2
SOLUTRE POUILLY;75;0
PONT REMY;75;1
BEAUVOIS EN CAMBRESIS;75;2
PAS EN ARTOIS;75;1
HEUCOURT CROQUOISON;75;3
NONHIGNY;75;7
GELAUCOURT;75;4
BURZY;75;1
BIENVILLE LA PETITE;75;2
CALENZANA;75;14
LE MESNIL EURY;75;2
FLOURSIES;75;3
LES LOGES EN JOSAS;75;0
GEZAINCOURT;75;3
ST MAURICE LE VIEIL;75;0
POGGIO DI NAZZA;75;13
DOMPTIN;75;1
MALMERSPACH;75;1
PONCHES ESTRUVAL;75;10
ILE DE BATZ;75;27
COURCELLES LES MONTBELIARD;75;1
LOC BREVALAIRE;75;23
ALAINCOURT LA COTE;75;2
BOLLEZEELE;75;30
ST ACHEUL;75;1
ERNEMONT SUR BUCHY;75;1
LILLY;75;0
ODARS;75;1
CHAGEY;75;2
BURTHECOURT AUX CHENES;75;0
NOREUIL;75;2
LAMBRES LEZ DOUAI;75;5
WARLOY BAILLON;75;2
ZILLING;75;5
FRICHEMESNIL;75;4
BRASPARTS;75;3
ATTIGNEVILLE;75;2
FREMICOURT;74;3
PFALZWEYER;74;3
CROIX CALUYAU;74;1
YVRENCHEUX;74;4
CHAMPIGNY SUR MARNE;74;1
RIEUX EN CAMBRESIS;74;4
LA HAYE LE COMTE;74;5
BETTENCOURT ST OUEN;74;0
PETITEFONTAINE;74;2
GROSNE;74;0
FLESQUIERES;74;0
NOYELLE VION;74;5
LUTTENBACH;74;2
FRETIN;74;13
GERBECOURT;74;0
GOMIECOURT;74;3
ST VAAST DU VAL;74;6
LE PONCHEL;74;0
THEBE;74;0
HERGUGNEY;74;2
LA VICOGNE;74;1
PREMONT;74;1
MEY;74;2
BAVERANS;74;1
MONCHIET;74;3
ROUGE PERRIERS;74;3
MURACCIOLE;74;16
BETTONCOURT;74;1
SACY;74;1
NOYELLES SUR SELLE;74;0
BERLISE;74;0
COURCELLES LE COMTE;74;0
CUNELIERES;74;0
ISSOU;74;2
LA GENEVROYE;74;2
RIEUCAZE;74;0
ARGOEUVES;74;0
VEZZANI;74;17
VILLERS LES CAGNICOURT;74;0
SAULTAIN;74;1
MARQUION;74;1
CIZOS;74;0
MONT DE GALIE;74;0
APPIETTO;74;19
ANTICHAN DE FRONTIGNES;74;0
AIZELLES;74;1
FLESSELLES;74;2
JOUY MAUVOISIN;74;1
ZIGLIARA;74;25
LOISY EN BRIE;74;7
SOMMESNIL;74;0
PONT SUR L OGNON;73;3
NOCETA;73;8
CHAUDENEY SUR MOSELLE;73;2
FREVENT;73;3
LA FERTE SOUS JOUARRE;73;0
ST FREGANT;73;15
HERBECOURT;73;5
WAVRECHAIN SOUS DENAIN;73;1
ROZERIEULLES;73;0
LACHAPELLE SOUS GERBEROY;73;4
PATRIMONIO;73;14
COURGENT;73;1
CLEDER;73;27
BOURET SUR CANCHE;73;5
BOURG LA REINE;73;1
CUNCY LES VARZY;73;1
CHATENAY VAUDIN;73;2
MARTOT;73;1
MOISSELLES;73;1
RAILLENCOURT STE OLLE;73;0
CATTENIERES;73;0
ETUPES;73;1
MAISON PONTHIEU;73;0
SAINS LES MARQUION;73;1
AUBY;73;2
FORESTE;73;1
ANDORNAY;73;1
LEBUCQUIERE;73;1
SARS POTERIES;73;1
WICRES;73;9
LUNERAY;73;7
SAVOLLES;73;0
DEULEMONT;73;21
OSANI;73;20
PYS;73;5
GRANDVAUX;73;0
GUYENCOURT;73;1
IRVILLAC;73;13
SAILLY AU BOIS;73;6
BELLEVILLE EN CAUX;73;2
WATTIGNIES LA VICTOIRE;73;1
BETHEMONT LA FORET;73;4
ST GOURGON;73;0
RADINGHEM EN WEPPES;73;13
VILLENEUVE LA RIVIERE;73;4
WICKERSCHWIHR;73;2
BONDOUFLE;73;0
BASSEMBERG;73;0
TREMBLECOURT;73;0
UBEXY;73;1
VERNY;73;1
MARQUERIE;73;1
MESNIL MARTINSART;72;2
ERBAJOLO;72;7
CHARNAT;72;1
EPIAIS LES LOUVRES;72;2
LA CAUCHIE;72;1
ROUVIGNIES;72;0
ST LEGER SOUS MARGERIE;72;0
MAGNY LA VILLE;72;0
HAVERNAS;72;2
BULLECOURT;72;3
NEEWILLER PRES LAUTERBOURG;72;19
GEUDERTHEIM;72;0
ETAMPES SUR MARNE;72;2
RICHEVILLE;72;3
HERPY L ARLESIENNE;72;2
MAIZICOURT;72;6
VITREY;72;0
BOURSCHEID;72;1
BUS LES ARTOIS;72;1
AUBERMESNIL AUX ERABLES;72;1
NOYELLES EN CHAUSSEE;72;5
ISLES SUR SUIPPE;72;0
BOIS GUILLAUME;72;1
LETRICOURT;72;1
THEY SOUS VAUDEMONT;72;1
SAULX MARCHAIS;72;1
MEVOISINS;72;0
RACHECOURT SUZEMONT;72;0
BOUZINCOURT;72;1
BETHANCOURT EN VAUX;72;0
ATTAINVILLE;72;2
VANTOUX;72;2
BOISLEUX AU MONT;72;1
MAGNY FOUCHARD;72;0
MONT LAURENT;72;0
LE RAINCY;72;3
WILDENSTEIN;72;0
RUGNEY;72;2
RIVENTOSA;72;8
BELMESNIL;72;0
VIEILLE CHAPELLE;72;2
FRESSAIN;72;0
WALLERS;72;4
HAMELINCOURT;72;3
YVECRIQUE;72;1
VILLENEUVE FROUVILLE;72;2
ESTREUX;72;3
CHAMVRES;72;0
AMAZY;72;1
LA MARTYRE;72;14
MAGNIERES;72;3
NAVENNE;72;2
BACHY;72;10
GOTTESHEIM;72;0
LETIA;72;6
PECQUENCOURT;72;3
VOLON;72;2
PENCHARD;72;1
BACQUEPUIS;72;3
HARGEVILLE;72;1
LES MESNEUX;72;1
MARCELCAVE;72;2
BOUFFLERS;72;5
CHENY;72;1
BERTIGNOLLES;72;0
LE BOURGET;72;1
LANESPEDE;72;1
BOUDRAC;72;1
FARINOLE;72;13
FLAGEY RIGNEY;72;0
BAGNOLET;72;0
COINCHES;72;2
SANTO PIETRO DI VENACO;72;2
ANHIERS;72;3
PLOUESCAT;72;27
LAMPAUL GUIMILIAU;72;5
YERMENONVILLE;72;2
POEZAT;72;1
BOURY EN VEXIN;72;0
AUXI LE CHATEAU;72;2
CAGNONCLES;72;0
BODILIS;72;7
BAZEGNEY;72;1
GRANGES LE BOURG;72;1
ROUBAIX;72;26
TREGUENNEC;71;21
SAINTRY SUR SEINE;71;1
BAZILLAC;71;0
VILLE EN BLAISOIS;71;0
FOCICCHIA;71;6
JETTERSWILLER;71;0
SOMBRIN;71;6
FEUILLERES;71;2
DOCELLES;71;0
ARTRES;71;0
SAUX ET POMAREDE;71;2
DOULLENS;71;3
CLOMOT;71;3
BOYELLES;71;2
ISLE SUR MARNE;71;2
FONTAINE AU BOIS;71;0
HIERMONT;71;2
ST SAULVE;71;3
ESCLAVOLLES LUREY;71;0
BEAUMONT SUR VINGEANNE;71;2
FERIN;71;0
ACHIET LE PETIT;71;2
GOERLINGEN;71;1
ARAUX;71;0
ST DENIS SUR SCIE;71;1
MAGNY ST MEDARD;71;0
ST ARNAC;71;0
CERFONTAINE;71;8
HAYNECOURT;71;4
GREVILLERS;71;1
OPPY;71;1
PLOVAN;71;28
AZY SUR MARNE;71;2
PONT DE BUIS LES QUIMERCH;71;2
NOYELLES SUR MER;71;2
BETSCHDORF;71;3
BEAUVOIR WAVANS;71;3
LANARVILY;71;17
AVERDOINGT;71;4
AYETTE;71;1
CHENEVREY ET MOROGNE;71;0
CAGNICOURT;71;1
VITZ SUR AUTHIE;71;6
ROUSSENT;71;8
JARRET;71;0
BARD LES PESMES;71;1
PIENNES ONVILLERS;71;3
KURTZENHOUSE;71;0
DHUIZEL;71;1
MUSCOURT;71;4
SEUGY;71;4
ROQUELAURE ST AUBIN;71;3
VITRY EN ARTOIS;71;4
FOUSSEMAGNE;71;1
TREGARVAN;70;12
WEYERSHEIM;70;1
FAVALELLO DE BOZIO;70;3
TRIEMBACH AU VAL;70;0
ETRUN;70;5
DAVAYAT;70;1
POGGIO DI VENACO;70;3
L HABIT;70;1
VACQUERIE LE BOUCQ;70;3
BOURSONNE;70;3
YAUCOURT BUSSUS;70;1
LEALVILLERS;70;1
CONNIGIS;70;0
FLEURBAIX;70;17
DOUAI;70;2
SOVERIA;70;11
LARONXE;70;1
IWUY;70;0
VALS LE CHASTEL;70;0
RECOUVRANCE;70;1
ST FLORIS;70;12
WOLXHEIM;70;1
HANVEC;70;5
VAUREAL;70;1
CANAPLES;70;2
FOUQUEREUIL;70;2
CHEILLY LES MARANGES;70;0
SOULTZ LES BAINS;70;2
CAILLY;70;0
AVESNES LE SEC;70;2
GRUCHET ST SIMEON;70;3
VILLIERS ST DENIS;70;1
ANDELAIN;70;3
COUTURELLE;70;2
FRENELLE LA PETITE;70;2
MALAKOFF;70;0
ESCHBACH AU VAL;70;2
FERRIERE LA GRANDE;70;1
VIS EN ARTOIS;70;0
CORPEAU;70;0
FRESNAY;70;1
AVESNES LES BAPAUME;70;2
BEAUMONT EN BEINE;70;1
MAUBEUGE;70;1
MESNIL DOMQUEUR;70;0
ALLONDANS;70;1
FRESSIES;70;3
MELECEY;70;1
COURCELLES LES GISORS;70;2
MANDREVILLARS;70;0
ENGLEBELMER;70;2
IZAOURT;70;0
BERNEVILLE;70;4
DOULEVANT LE PETIT;70;0
LES LILAS;70;1
JOURS LES BAIGNEUX;70;2
CAUROIR;70;1
LIEHON;70;2
DAINVILLE;70;2
DOUCHY LES AYETTE;70;3
VESCOVATO;70;18
DOMEVRE EN HAYE;70;1
UNCHAIR;70;0
BIHOREL;70;3
VILLEGATS;70;3
ST LAURENT BLANGY;70;2
VELLESCOT;70;0
CHATENEY;70;0
EVRY;70;3
QUEANT;70;2
LEUVILLE SUR ORGE;70;0
LINAS;70;0
LIENCOURT;70;4
LANFROICOURT;70;0
PETIT CROIX;70;0
HERSIN COUPIGNY;70;3
L HAY LES ROSES;70;5
ST VIGOR;70;0
MONTREUX;70;6
DOURIEZ;70;5
FLEURY MEROGIS;70;3
EGUENIGUE;70;0
PLOUVAIN;70;7
FOREST L ABBAYE;70;5
FREBUANS;70;0
HUIRON;70;1
BEGNECOURT;69;2
MONTS EN TERNOIS;69;2
BIENVILLERS AU BOIS;69;1
SANTENY;69;2
GOUESNACH;69;7
HEIWILLER;69;3
CUINCY;69;1
TERRAMESNIL;69;0
ARGIESANS;69;0
AUCHONVILLERS;69;0
AUBIGNY LES SOMBERNON;69;0
LES CENT ACRES;69;0
LOCMELAR;69;0
MOUCHY LE CHATEL;69;0
ARLEUX;69;3
MOLTIFAO;69;1
ORCHIES;69;6
HARDECOURT AUX BOIS;69;2
NEUF BERQUIN;69;10
FONTENAY AUX ROSES;69;3
HERISSART;69;0
RENNEMOULIN;69;2
TILLOY LES MOFFLAINES;69;6
MONTEGROSSO;69;8
QUEVREVILLE LA POTERIE;69;2
BLINGEL;69;3
COURDEMANGES;69;2
LE PRE ST GERVAIS;69;2
BRUNEMONT;69;0
OLETTA;69;16
LE FETE;69;1
FROCOURT;69;0
BETTWILLER;69;0
HAIGNEVILLE;69;1
COZZANO;69;13
BELLEVILLE SUR LOIRE;69;1
LOZZI;69;4
HAVELU;69;3
COLOMBIERS SUR SEULLES;69;1
BOURGHELLES;69;8
LICY CLIGNON;69;1
CAPELLE FERMONT;69;1
VRED;69;2
MESCOULES;69;1
ABBEVILLE;69;9
DRUSENHEIM;69;2
GOUVES;69;1
VANDELAINVILLE;69;1
MAGSTATT LE BAS;69;7
ST SILVAIN BAS LE ROC;69;1
NOVILLARD;69;0
CONCHES SUR GONDOIRE;69;0
CONDE SUR VESGRE;69;1
THENNELIERES;69;2
TORFOU;69;1
FLERS EN ESCREBIEUX;69;4
SURY PRES LERE;69;0
BUTRY SUR OISE;69;0
LA NEUVILLE SUR RESSONS;69;2
POMPERTUZAT;69;0
SAUBENS;69;0
EPINAY SUR ORGE;69;0
AVION;69;2
AYDOILLES;69;1
TANGRY;69;3
ST DERRIEN;69;2
VILLIERS ADAM;69;0
BLAINVILLE SUR L EAU;69;3
BALLAINVILLIERS;68;1
PONT SUR MADON;68;1
FONTAINE LES BOULANS;68;12
CHENIMENIL;68;5
TOUSSUS LE NOBLE;68;1
BERTRANCOURT;68;1
YQUEBEUF;68;1
ASPIN EN LAVEDAN;68;0
CROUTOY;68;4
LAVAL EN LAONNOIS;68;2
CROISY SUR EURE;68;2
TUPIGNY;68;5
LOURCHES;68;1
ARESCHES;68;1
BUSSY ST GEORGES;68;2
PETTONVILLE;68;2
FAVEROLLES ET COEMY;68;1
ST SERNIN DU PLAIN;68;1
ROSULT;68;13
FONTAINE SUR MAYE;68;3
HENDECOURT LES CAGNICOURT;68;1
MONTHUREL;68;0
BOISSISE LE ROI;68;1
BRILLON;68;10
RETONVAL;68;1
COLLEMIERS;68;1
CRILLON;68;0
BINOS;68;0
ST MAULVIS;68;2
LESCURRY;68;2
LE PLESSIS LUZARCHES;68;2
VIEIL HESDIN;68;2
FORTEL EN ARTOIS;68;1
AMBACOURT;68;0
SARCY;68;2
COULONVILLERS;68;3
GUISSENY;68;29
PALLUEL;68;1
QUERENAING;68;0
TREFLEVENEZ;68;5
CLOHARS CARNOET;68;4
MAISONCELLE ST PIERRE;68;0
ESCAUDAIN;68;2
SAILLY SAILLISEL;68;1
AUTHIEULE;68;0
LECLUSE;68;1
HANNESCAMPS;68;3
ROVILLE DEVANT BAYON;68;0
ORTILLON;68;2
CHASSEY;68;2
FIENVILLERS;68;1
BETONCOURT SUR MANCE;68;0
FECHAIN;68;4
BANCOURT;68;0
BAZOILLES ET MENIL;68;3
FEUCHY;68;0
HOMMERT;68;0
BRANTIGNY;68;0
NOVILLERS;68;0
ROSAZIA;68;7
POZIERES;68;1
IVERNY;68;2
MEURCHIN;68;6
MERCATEL;68;2
THAUVENAY;68;1
LEWARDE;68;2
GRAND RULLECOURT;68;1
ROCLINCOURT;68;2
BOCQUEGNEY;68;1
VELLE SUR MOSELLE;67;0
THELUS;67;3
BERNARDVILLE;67;0
VILLERS AU TERTRE;67;2
ECHILLEUSES;67;2
AUBROMETZ;67;2
HEM LENGLET;67;3
ZUANI;67;14
MARGENCY;67;0
LEMPIRE;67;2
ROUCOURT;67;1
QUOEUX HAUT MAINIL;67;7
SAUDEMONT;67;0
LE TARTRE GAUDRAN;67;2
